"ID","SEASON","EPISODE","SPEAKER","SENTENCE","STARTING TIMESTAMP","ENDING TIMESTAMP","LAUGH"
"11093","8","8","Sheldon","All the non-human apes are classified as great apes except one. That means taxonomists created the entire category of lesser ape just to single out the poor gibbon as the weird kid on the playground. Now there's a hairy little fellow with a genuine beef.","00:01:02,032","00:01:19,314",True
"11094","8","8","Leonard","But the gibbon doesn't know what it's categorized as. It doesn't even know it's called a gibbon.","00:01:19,316","00:01:23,919",False
"11095","8","8","Sheldon","Sorry, kid, you've got it worse than a gibbon.","00:01:25,889","00:01:28,490",True
"11096","8","8","Penny","Well, with all the new stuff I bought for work, I needed to make room in my closet.","00:02:13,734","00:02:17,369",False
"11097","8","8","Penny","That, believe it or not, is my prom dress.","00:02:23,777","00:02:26,678",False
"11098","8","8","Bernadette","Wow, you still have it? I just assumed it was balled up in the corner of a barn somewhere.","00:02:26,680","00:02:34,085",True
"11099","8","8","Penny","What kind of teenager did you think I was?","00:02:36,323","00:02:38,656",False
"11100","8","8","Bernadette","My prom was pretty terrible, too. I was so excited about my date, but it turned out he only asked me 'cause he liked my friend. He spent the whole night talking about her.","00:03:05,385","00:03:13,858",False
"11101","8","8","Bernadette","Easy for you to say; you probably went with the captain of the football team.","00:03:20,700","00:03:23,802",False
"11102","8","8","Penny","I just made out with him a little while his date was puking.","00:03:25,939","00:03:29,474",True
"11103","8","8","Bernadette","Ooh, I have an idea. Maybe we can have, like, a prom do-over.","00:03:34,181","00:03:38,650",False
"11104","8","8","Amy","Oh, that would be so much fun. We could decorate the roof and make the guys wear tuxedos.","00:03:38,652","00:03:43,455",False
"11105","8","8","Howard","She and Amy are out dress shopping for their prom thing.","00:04:07,414","00:04:10,048",False
"11106","8","8","Raj","Oh, yeah, I got that Evite. Ever since I saw<i> Pretty in Pink,</i> I've wanted to go to an American prom.","00:04:10,050","00:04:15,653",True
"11107","8","8","Raj","But then I saw<i> Carrie,</i> and I did not want to go to an American prom. But then I saw <i>Never Been Kissed,</i> and I'm back on the prom bandwagon.","00:04:17,190","00:04:23,928",True
"11108","8","8","Raj","This prom thing's been a real roller coaster.","00:04:25,232","00:04:28,233",True
"11109","8","8","Sheldon","I had a date with a proper education. Instead of a tuxedo, I dressed myself in good habits. Instead of spiked punch, I enjoyed the intoxicating flavor of knowledge. Instead of dancing in a gym, I shook my booty to the seductive rhythms...","00:04:40,614","00:04:57,395",False
"11110","8","8","Raj","How come you're not shopping with Amy and Bernadette?","00:05:04,504","00:05:05,837",False
"11111","8","8","Leonard","Let me guess, you think the whole idea is lame?","00:05:05,839","00:05:08,640",False
"11112","8","8","Penny","Well, now I can't blow this thing off without being a bitch.","00:05:21,288","00:05:25,423",True
"11113","8","8","Bernadette","Ooh, every single person RSVP'd ""yes."" This is so exciting!","00:05:30,697","00:05:35,833",True
"11114","8","8","Bernadette","Look, even Stuart's bringing a date. I wonder who it is.","00:05:42,676","00:05:46,244",False
"11115","8","8","Howard","You know exactly who it is. He's gonna bring my mom. Why did you even invite him?","00:05:46,246","00:05:51,049",False
"11116","8","8","Bernadette","Because he's our friend, and you two need to get along. And why can't he take your mom? You took her to your prom.","00:05:51,051","00:05:57,989",True
"11117","8","8","Bernadette","I saw a picture of you two dancing together.","00:06:01,895","00:06:05,029",True
"11118","8","8","Stuart","I'm not bringing your mother, I have a date.","00:06:31,558","00:06:34,125",False
"11119","8","8","Stuart","Whoa, whoa, whoa, whoa, whoa. Wha-What are you talking about? There's nothing weird going on with me and your mother.","00:06:39,499","00:06:45,970",False
"11120","8","8","Sheldon","Next time I might be in a rush, it's good to have a few in the bank.","00:07:04,524","00:07:07,292",True
"11121","8","8","Sheldon","I'd like to discuss this party that Amy and Bernadette are throwing. Since you and I are both reluctant to go, I think I've come up with a perfect way for us to enjoy it.","00:07:09,095","00:07:19,737",False
"11122","8","8","Sheldon","My point is, pretending to be an alien is a valuable coping mechanism I've used many times. I did it the first time I went to see you in a play.","00:07:57,510","00:08:05,817",True
"11123","8","8","Sheldon","You had no idea Commander Umfrumf of Ceti Alpha Three was in the audience. Oh, d-don't worry, he gave you seven thumbs up.","00:08:07,620","00:08:16,127",True
"11124","8","8","Sheldon","Well, if it's part of the prom experience, then I'm open to it.","00:08:41,020","00:08:44,188",False
"11125","8","8","Sheldon","I may be an alien, but I have urges.","00:08:46,926","00:08:49,861",True
"11126","8","8","Sheldon","If Amy wants to copulate by firing her eggs into space, well, then, I will happily catch them with the reproductive sac on my upper flermin. I'm not the best at reading facial cues, but I can see that you're a little turned on.","00:08:51,965","00:09:09,113",True
"11127","8","8","Leonard","You know, if you're not gonna learn how to do this, they make some pretty good clip-ons.","00:09:12,519","00:09:16,554",False
"11128","8","8","Leonard","Bruce Wayne doesn't make his roommate tie it for him.","00:09:19,959","00:09:24,328",False
"11129","8","8","Leonard","I thought you were gonna pretend to be an alien.","00:09:35,575","00:09:37,809",False
"11130","8","8","Sheldon","I was, but Penny didn't want to. You didn't want to. Bernadette, Amy, Koothrappali and Wolowitz didn't want to. And even I knew it was weird to hire somebody.","00:09:37,811","00:09:48,953",True
"11131","8","8","Sheldon","I've decided to embrace all of the traditions associated with prom, including spiking the punch.","00:09:56,996","00:10:01,933",True
"11132","8","8","Sheldon","Oh, no, this is pomegranate juice. It's all the fun of high school high jinks with the cell-protecting zip of antioxidants.","00:10:06,372","00:10:14,779",True
"11133","8","8","Leonard","If you had ripped jeans and a leather jacket, you'd be like the toughest kid on the Disney Channel.","00:10:16,549","00:10:21,252",True
"11135","8","8","Leonard","And while you're at it, I know that at this age your hormones are raging, but just because all your friends are having sex doesn't mean you have to.","00:10:41,708","00:10:49,914",True
"11136","8","8","Penny","Sheldon, doesn't Amy look hot? That's got to put some starch in the upper flermin.","00:11:30,172","00:11:35,409",True
"11137","8","8","Leonard","Oh, it's a scaly genital organ that grows between his shoulder blades. Try not to touch it when you're dancing.","00:11:38,447","00:11:45,052",False
"11138","8","8","Leonard","He's right, I was thinking of the lower flermin.","00:11:59,268","00:12:02,403",True
"11139","8","8","Raj","Ooh, I'll, uh, text Stuart, let him know we're close.","00:12:04,573","00:12:08,308",False
"11140","8","8","Howard","Do you like her because you both have red hair?","00:12:14,550","00:12:16,650",False
"11141","8","8","Emily","Uh, a little, but more that she's covered in scars and can pull her own limbs off and sew them back on.","00:12:16,652","00:12:22,389",True
"11142","8","8","Emily","Did you know, in the original book, the sisters cut off their toes with knives in order to fit in the glass slipper?","00:12:28,631","00:12:34,101",False
"11143","8","8","Howard","She is my second cousin. We were 15... I just said, ""Don't say it.""","00:12:55,925","00:13:00,561",True
"11144","8","8","Raj","It was our first date, there was an awkward silence. What was I supposed to say?","00:13:05,167","00:13:10,003",False
"11145","8","8","Penny","I know I wasn't into this before, but I'm so glad I get to take you to your first prom.","00:13:21,350","00:13:25,352",False
"11146","8","8","Leonard","What makes you think I didn't go to my prom?","00:13:25,354","00:13:27,354",False
"11147","8","8","Leonard","I took a little lady I like to call loneliness.","00:13:29,358","00:13:33,327",True
"11148","8","8","Penny","Well, if I would have been there and saw you alone, I would've asked you to dance.","00:13:41,437","00:13:45,005",False
"11149","8","8","Leonard","I would have asked you. In my head. On the way home. While I was having a good cry.","00:13:55,351","00:14:05,058",True
"11150","8","8","Sheldon","According to an online message board, I may be having a panic attack. SoccerMom09 had similar symptoms.","00:14:16,438","00:14:22,976",True
"11151","8","8","Sheldon","But to be fair, the twins were a real handful that day.","00:14:24,813","00:14:29,116",False
"11152","8","8","Sheldon","What's going on is we're about to go to a prom. And there's a great deal of pressure on young couples like us to engage in what Mr. Bob Eubanks called making whoopee.","00:14:31,654","00:14:42,996",True
"11153","8","8","Stuart","So, I met Jeanie at your Aunt Gladys'. She passed me the Manischewitz, I took one look at this punim, and I almost plotzed on the kugel.","00:15:01,951","00:15:10,924",True
"11154","8","8","Rajj","Is this what I sound like when I talk about India?","00:15:12,728","00:15:15,295",True
"11155","8","8","Jeannie","Why would your mother have a problem with me and Stuart?","00:15:20,202","00:15:22,669",False
"11156","8","8","Jeannie","Weirder than what you and I did in my dad's Corolla?","00:15:25,774","00:15:29,209",True
"11157","8","8","Howard","Why would you even come to this? Didn't you know I'd be here?","00:15:36,785","00:15:41,121",False
"11158","8","8","Stuart","Oh, so she's good enough for Howard, but not for me?!","00:15:47,730","00:15:50,731",False
"11159","8","8","Penny","Well, I might not have asked you to dance then, but I will ask you now. There's no music.","00:15:59,475","00:16:05,078",False
"11162","8","8","Penny","Want to take a picture of us and send it to your old friends in the chess club?","00:16:30,606","00:16:35,409",False
"11163","8","8","Leonard","I sent them a bikini shot of you years ago.","00:16:35,411","00:16:38,311",True
"11164","8","8","Leonard","This is nice. I kind of wish no one else was coming.","00:16:41,483","00:16:45,886",False
"11165","8","8","Howard","Not until he stops humping his way up my family tree!","00:16:57,266","00:17:00,701",True
"11166","8","8","Sheldon","So much so that I started to panic.","00:17:16,685","00:17:19,086",False
"11167","8","8","Sheldon","There's no denying I have feelings for you that can't be explained in any other way. I briefly considered that I had a brain parasite.","00:18:12,574","00:18:22,649",True
"11170","8","8","Sheldon","I know what's happening. This is a panic attack. SoccerMom09 says to lie down with your feet elevated.","00:18:36,799","00:18:44,805",True
"11171","8","9","Amy","This is an easy one. You love this guy.","00:00:02,673","00:00:05,907",False
"11172","8","9","Leonard","Because I can't breathe. I snore, I get sinus infections...","00:00:49,620","00:00:53,822",False
"11173","8","9","Sheldon","But you don't have a life-threatening condition. Why would you take the risk of surgery?","00:00:56,326","00:01:00,495",False
"11174","8","9","Amy","Sheldon, it's a routine procedure. I've heard you complain about his snoring.","00:01:00,497","00:01:04,399",False
"11175","8","9","Sheldon","We... Yes, for the first five or six years, but I've gotten used to it. It helps me sleep. He's like my mucus-powered white noise machine.","00:01:04,401","00:01:13,175",True
"11176","8","9","Sheldon","I believe it was your turn in the game.","00:01:19,835","00:01:21,450",False
"11177","8","9","Sheldon","I'm listening to you snore. I'm wondering how I'll ever sleep without it.","00:02:31,655","00:02:36,958",True
"11178","8","9","Sheldon","If the surgery is successful, the snoring is gone.","00:02:54,711","00:02:58,780",False
"11179","8","9","Leonard","It sounds like either way, I finally get some rest.","00:03:05,756","00:03:09,091",True
"11180","8","9","Raj","Oh, so, my, uh, parents' 40th anniversary's coming up and I can't think of a thing to get them.","00:03:43,327","00:03:49,030",False
"11181","8","9","Bernadette","Well, what are some of the things they like?","00:04:05,549","00:04:07,682",False
"11182","8","9","Raj","They used to like going to the Mumbai Symphony, but last year my mom thought they were phoning it in. Then my dad said based on their love life, she should know about phoning it in.","00:04:07,684","00:04:16,858",True
"11183","8","9","Raj","Well, they weren't speaking at the time, so he had a servant say it to her. Oh, maybe I could make a gift for them. I know how much you guys love the coasters I made for you.","00:04:18,819","00:04:28,737",True
"11184","8","9","Sheldon","Remember when I said if you went through with your surgery, there was a one-in-700,000 chance of dying?","00:04:39,816","00:04:45,320",True
"11185","8","9","Sheldon","Leonard, what if you have an allergic reaction to the surgeon's latex gloves? I'm not","00:05:02,573","00:05:07,742",False
"11186","8","9","Sheldon","Well, then why don't you wear the rubber gloves I bought for you to do the dishes?","00:05:09,012","00:05:12,280",False
"11187","8","9","Leonard","For the same reason I don't wear the apron or the hair net.","00:05:12,282","00:05:15,784",True
"11188","8","9","Sheldon","You don't, but the surgeon might, hmm? And your carotid artery is just one shaky scalpel away from becoming the dancing fountain at Disneyland.","00:05:20,490","00:05:29,965",True
"11189","8","9","Leonard","Sheldon, do you realize that driving is riskier than surgery?","00:05:29,967","00:05:33,335",False
"11190","8","9","Sheldon","I do. I have the drive to the hospital right here. That is if you make it to the car without falling down the stairs. And don't expect me to carry you, I do that enough in life.","00:05:33,337","00:05:43,778",True
"11191","8","9","Leonard","I do know that it won't be from an asteroid strike.","00:05:51,255","00:05:54,756",True
"11192","8","9","Sheldon","You know who else said that? Every cocky T. Rex currently swimming around in the gas tank of your car.","00:05:55,993","00:06:01,630",True
"11193","8","9","Sheldon","I don't know-- I'm smart and scrappy, I think I'd find a way.","00:06:05,469","00:06:09,537",True
"11194","8","9","Howard","Oh, my God, I... I'm sorry. I mean, if you're not up to it, we don't have to go out, we can just hang here. No,","00:06:56,286","00:07:04,059",False
"11195","8","9","Raj","How can I be okay? I come from a broken home.","00:07:23,513","00:07:26,014",True
"11196","8","9","Leonard","The doctor said I should be out of surgery by 10:00.","00:07:28,652","00:07:31,086",False
"11197","8","9","Penny","And Sheldon really believes we're at a public swimming pool?","00:07:32,556","00:07:36,324",True
"11198","8","9","Leonard","He was so busy figuring out how many parts per million of urine we'd be floating around in, he didn't even question it.","00:07:37,461","00:07:43,498",True
"11199","8","9","Amy","Don't worry about that. I'm happy to take you to work.","00:07:51,408","00:07:54,109",False
"11200","8","9","Sheldon","No, but last year, at Magic Mountain, he got such a bad sunburn, we had to cut him out of it.","00:08:18,001","00:08:24,506",False
"11201","8","9","Amy","He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it.","00:08:25,709","00:08:31,446",True
"11202","8","9","Amy","I'm odd all the time, everyone knows that. Just last night, I tried to see how many fava beans I could fit in my mouth.","00:08:35,252","00:08:42,991",True
"11203","8","9","Amy","It's sweet that you care about him so much.","00:09:26,736","00:09:29,337",False
"11204","8","9","Sheldon","And I wouldn't be able to forgive myself, if something happened to him and I wasn't at his bedside to say, âI told you so.â","00:09:30,574","00:09:36,811",True
"11205","8","9","Sheldon","I suppose we could try to make it a celebration, but he died so young.","00:10:44,621","00:10:51,392",True
"11206","8","9","Bernadette","Well, at least he stuck around, not like your dad, who just took off.","00:11:31,534","00:11:34,802",False
"11207","8","9","Howard","As you can see, we're here to cheer you up.","00:11:34,804","00:11:38,105",True
"11208","8","9","Raj","I think, over time, they started to resent each other, and instead of talking about the things that bothered them, they kept it bottled up, and the hate just grew.","00:11:42,512","00:11:51,952",False
"11209","8","9","Bernadette","It's a shame they spent all that time unhappy. But sometimes, there's<i> muffin</i> you can do about it. You get it, right?","00:11:51,954","00:12:03,497",True
"11210","8","9","Sheldon","Oh, this isn't for Leonard, no. Amy bought it for me.","00:12:09,439","00:12:13,808",True
"11211","8","9","Amy","Stubbed his toe on the revolving door on the way in.","00:12:15,378","00:12:18,946",True
"11212","8","9","Sheldon","There was a large plant in the lobby. It kept looking like the outside.","00:12:24,887","00:12:28,823",True
"11213","8","9","Penny","Okay, listen, when Leonard comes out, he is not gonna feel great, so, please don't give him a hard time.","00:12:29,826","00:12:35,229",False
"11214","8","9","Amy","Penny has a good point. This is like the man in the supermarket with the goiter on his neck. Whatever you're thinking, just keep it to yourself.","00:12:35,231","00:12:43,037",True
"11215","8","9","Amy","And I'm sure he knew that before you held a grapefruit up next to it.","00:12:46,509","00:12:51,345",True
"11216","8","9","Penny","Okay, the reason he deceived you is you were being a pain in the ass.","00:12:57,320","00:13:00,488",False
"11217","8","9","Sheldon","The reason I was being a pain in the B is because I was worried about him, and no one else was.","00:13:00,490","00:13:04,959",False
"11218","8","9","Penny","Obviously, I care about Leonard. I'm gonna spend the rest of my life with him.","00:13:08,731","00:13:13,033",True
"11219","8","9","Sheldon","A little tremor that turns routine sinus surgery into a frontal lobotomy.","00:13:21,978","00:13:27,815",True
"11220","8","9","Sheldon","Oh, I don't care for this at all. Oh, I need to see he's okay.","00:13:30,319","00:13:35,422",False
"11221","8","9","Bernadette","Can I tell you something? This whole thing with Raj's parents just got me a little worried about us.","00:13:47,637","00:13:54,341",False
"11222","8","9","Howard","What are you talking about? We're fine. And Raj's parents probably split up because of Raj.","00:13:54,343","00:14:00,948",True
"11223","8","9","Bernadette","Well, is there anything about me you're keeping inside?","00:14:21,070","00:14:24,672",False
"11224","8","9","Howard","And here I am in the trap. You just keep talking. I'm gonna chew my leg off.","00:14:33,115","00:14:42,022",True
"11225","8","9","Bernadette","Just tell me one thing that bothers you, and I promise I won't get mad.","00:14:42,024","00:14:45,793",False
"11226","8","9","Howard","I just don't think the secret to a happy marriage is going out of our way to criticize each other. Although, there are ways to improve our communication. One thing I learned when I was in couples therapy was...","00:15:10,119","00:15:21,629",False
"11227","8","9","Howard","Anyway, the therapist had us tell each other what we loved about one another.","00:15:32,575","00:15:38,479",False
"11228","8","9","Bernadette","And yet, I still love when you hold a door for me.","00:15:54,730","00:15:57,798",False
"11229","8","9","Howard","I love that I'm kind of a slob around here, and... you're okay with that.","00:15:57,800","00:16:03,938",True
"11231","8","9","Howard","And I love that I work and do all the cleaning, and you're okay with that.","00:16:10,212","00:16:15,516",True
"11232","8","9","Bernadette","And I love that I work and do all the cleaning, and you're okay with that.","00:16:10,212","00:16:15,516",True
"11233","8","9","Leonard","Okay, first of all, the surgery was a success, and secondly, I didn't even want you there.","00:16:40,109","00:16:45,980",False
"11234","8","9","Sheldon","Wow. I don't know which hurts worse-- my nose or my heart. Well, I'm done speaking to you.","00:16:45,982","00:16:54,355",False
"11235","8","9","Leonard","Sheldon, I'm sorry I didn't tell you about the surgery, but you were worried about nothing.","00:17:02,231","00:17:06,934",False
"11236","8","9","Sheldon","Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.","00:17:06,936","00:17:17,311",True
"11237","8","9","Sheldon","The minute you sneeze web, I'm moving out.","00:17:19,181","00:17:21,949",True
"11238","8","9","Leonard","I never thought I'd say these words, but come on, nose spider!","00:17:21,951","00:17:26,653",True
"11239","8","9","Penny","Who are you kidding? You were so panicked Leonard was gonna die, you'll never leave him.","00:17:28,357","00:17:32,226",False
"11240","8","9","Penny","Yeah, once he figures out how to work a door.","00:17:34,263","00:17:36,730",True
"11241","8","9","Sheldon","I was not panicked, and I am not overly attached to Leonard.","00:17:37,933","00:17:41,769",False
"11242","8","9","Bernadette","I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.","00:18:00,756","00:18:08,128",True
"11243","8","9","Howard","I love that you're too good to pee in the kitchen sink.","00:18:08,130","00:18:12,566",True
"11244","8","9","Bernadette","I love that you have the confidence to speak, even without giving it an ounce of thought.","00:18:12,568","00:18:19,206",True
"11245","8","9","Howard","And I love how your hair is always on the soap. It's like washing myself with a hamster.","00:18:20,176","00:18:25,379",True
"11246","8","9","Raj","Hey, guys. Sorry I am so late. I was on the phone with my mother.","00:18:26,916","00:18:32,953",False
"11247","8","9","Howard","We're just saying all the things we love about each other.","00:18:45,601","00:18:48,469",False
"11248","8","9","Raj","Oh, like you and I did at couples therapy.","00:18:48,471","00:18:51,405",True
"11249","8","9","Sheldon","Oh, I ordered it before your surgery. It's the urn I was going to put you in.","00:19:05,216","00:19:11,086",True
"11250","8","10","Amy","I know I was thinking that. Is this a show on flags or mind reading?","00:00:24,835","00:00:30,772",True
"11251","8","10","Sheldon","But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend.","00:00:30,774","00:00:37,345",False
"11252","8","10","Amy","And he really does have one, you jerks on the comment board.","00:00:37,347","00:00:42,183",False
"11253","8","10","Sheldon","So as they say, all good things must come to an end.","00:00:42,185","00:00:48,990",True
"11254","8","10","Sheldon","233 if we include the one somebody forgot to press record on.","00:00:48,992","00:00:54,696",False
"11255","8","10","Sheldon","And you said you pressed record. Anyway, please sit back, relax, and join us as we take our final lap... ...as indicated by the waving of this racing flag. And, of course, white flags can also represent surrender, the Stewards of Gondor, and the Japanese Minamoto clan, but I'm sure you remember that, from episode sixty-two. ""White Flags: Who's Wavin' 'Em and Why?""","00:00:56,666","00:01:22,657",False
"11256","8","10","Raj","You know, I thought cleaning out a dead professor's office was gonna just be boring, but then I found his dentures and realized it's also gross.","00:01:56,039","00:02:05,948",True
"11257","8","10","Howard","Doesn't Professor Abbott's family want any of this stuff?","00:02:07,617","00:02:10,753",False
"11258","8","10","Leonard","Hey. Hey, we're supposed to look through all this stuff before we throw it away in case it's important.","00:02:24,035","00:02:28,304",False
"11259","8","10","Raj","I don't know. This old pen kind of proves gravity. When I tilt it, her bathing suit falls right off.","00:02:31,242","00:02:37,613",True
"11260","8","10","Howard","my dad used to have a pen like that. I dated it all through sixth grade.","00:02:38,750","00:02:44,153",False
"11261","8","10","Leonard","That someone was Sheldon, and the day was yesterday. Hey, look at this. ""Dear Roger, to be opened upon your first great discovery. Love, Mom."" Wow, look at the date. He saved this 50 years and never got to open it.","00:02:51,362","00:03:09,645",False
"11262","8","10","Penny","Oh, Dan. My boss who didn't want to hire me and now's a little hug machine.  Oh,","00:03:35,840","00:03:40,709",True
"11263","8","10","Dan","Aw. Yes. Why don't you come over to my table.","00:03:44,615","00:03:46,382",False
"11264","8","10","Penny","I'll be right there. Bernadette's just parking the car.","00:03:46,384","00:03:48,384",True
"11265","8","10","Penny","I know she can be a little intense, but, I swear, she is so sweet once you get past all the...","00:04:09,106","00:04:14,009",False
"11266","8","10","Penny","Oh. We were just talking about how much we love working with you. Isn't that right?","00:04:15,179","00:04:18,747",False
"11267","8","10","Sheldon","Over the years here at Fun With Flags, we've had an opportunity to learn, laugh, wonder...","00:04:23,987","00:04:29,859",False
"11268","8","10","Sheldon","Like when you do a two-hour Fourth of July spectacular and it doesn't get recorded.","00:04:33,731","00:04:40,369",True
"11269","8","10","Amy","How many times do I have to say I'm sorry?","00:04:40,371","00:04:43,405",True
"11270","8","10","Sheldon","And now it's time for the speed round of Flag or Not a Flag.","00:05:07,531","00:05:11,901",True
"11271","8","10","Sheldon","Wait, that purple flag indicates that marine pests, such as jellyfish, are present.","00:06:01,018","00:06:06,422",False
"11272","8","10","Raj","When stuff like this gets me down, you know what I like to do?","00:06:29,346","00:06:32,181",False
"11273","8","10","Howard","Mmm. Oh, it's just columns of random numbers. Toss it.","00:06:47,398","00:06:50,232",False
"11274","8","10","Leonard","Well, but what if this was a potential breakthrough for him? What if... what if this is the thing that would've finally let him open that bottle of champagne?","00:06:50,234","00:06:57,473",False
"11275","8","10","Raj","Maybe he didn't know what to pair champagne with. Strawberries, caviar, oysters. All good choices.","00:06:57,475","00:07:03,679",True
"11276","8","10","Raj","Yeah, that look right there is why people eat before they come to your parties.","00:07:05,215","00:07:09,818",True
"11277","8","10","Howard","Well, there's no discernible pattern that I can see, but it shouldn't be too hard to run the numbers and check.","00:07:11,856","00:07:18,360",False
"11278","8","10","Leonard","Well, maybe we can get some time on the supercomputer.","00:07:18,362","00:07:20,996",False
"11279","8","10","Howard","Sure. We could try multiple regressions with varying physical and experimental constants.","00:07:20,998","00:07:25,401",False
"11280","8","10","Leonard","Oh, we could run a pattern-matching algorithm against well-known unsolved physics problems.","00:07:25,403","00:07:30,139",False
"11281","8","10","Howard","Ooh, it might be a substitution cipher. We could start with basic cryptanalysis.","00:07:30,141","00:07:34,576",False
"11282","8","10","Raj","Or we could talk to this guy he used to share an office with.","00:07:34,578","00:07:38,280",False
"11283","8","10","Leonard","Because you don't know how to do cryptanalysis, do you?","00:07:42,687","00:07:45,220",True
"11284","8","10","Howard","I'm not even sure if it's the right word.","00:07:45,222","00:07:47,723",True
"11285","8","10","Penny","Dan, you have a grandson. How old is he?","00:07:56,467","00:07:59,101",False
"11286","8","10","Penny","I heard he was being picked on by a mean kid.","00:08:07,310","00:08:10,779",False
"11287","8","10","Penny","I don't know. Maybe he didn't like the fact that you called his grandson a wuss.","00:08:22,760","00:08:26,395",False
"11288","8","10","Bernadette","Well, I didn't think you were supposed to say ""sissy"" anymore.","00:08:26,397","00:08:29,598",True
"11289","8","10","Penny","Okay, look, I know what a good person you are, but sometimes people think you might come off a little harsh.","00:08:29,600","00:08:36,572",False
"11290","8","10","Bernadette","I'm, like, the sweetest person I know. Look at me. I should be in a tree baking cookies.","00:08:37,641","00:08:45,347",False
"11291","8","10","Penny","Yes, but once in a while, people think you're a little mean.","00:08:45,349","00:08:50,619",False
"11292","8","10","Howard","We were cleaning out his office and found these books full of numbers.","00:10:29,198","00:10:32,366",False
"11293","8","10","Raj","I was thinking it might be some sort of interstellar coordinate system, maybe an updated version of Hubble's law. I keep seeing the number 90 repeating. That could be the angle of perturbation of a distant galaxy.","00:10:35,804","00:10:46,413",False
"11294","8","10","Raj","Well, he could have been hit by a bus. You don't know.","00:11:01,330","00:11:04,231",True
"11295","8","10","Prof","Sorry it's not more interesting. On the bright side, you didn't have to listen to his stomach growl for 35 years.","00:11:05,733","00:11:12,272",False
"11296","8","10","Leonard","So, was there anything that Professor Abbott worked on during his life that came close to an accomplishment?","00:11:12,274","00:11:17,511",False
"11297","8","10","Prof","To be honest, his research never amounted to anything.","00:11:17,513","00:11:20,981",False
"11298","8","10","Raj","Well, you could be very frugal. I'm getting a little tired of everybody's sarcasm.","00:11:29,323","00:11:33,760",True
"11299","8","10","Penny","No. That's fine, but there's a difference between being tough and telling your friend her new pants look like a saggy diaper.","00:11:44,940","00:11:51,611",True
"11300","8","10","Bernadette","Okay, sorry. Can we just go? I feel like everybody hates me.","00:12:05,661","00:12:08,495",False
"11301","8","10","Penny","Oh, come on, they don't hate you, all right? They're just a little intimidated. All you need to do is show everyone how sweet you really are.","00:12:08,497","00:12:14,367",False
"11302","8","10","Sheldon","And if I may get serious for a moment, hosting this show has been... one crazy ride.","00:13:02,817","00:13:12,993",False
"11303","8","10","Sheldon","With all its ups and downs, I wouldn't give it up for the world.","00:13:14,195","00:13:19,599",False
"11304","8","10","Sheldon","Except for now, when I'm giving it up.","00:13:21,002","00:13:23,236",True
"11305","8","10","Sheldon","Before I sign off, I'd, uh... I'd like to share with you all one last use for a white flag. It's good for times like this.","00:13:26,574","00:13:37,250",True
"11306","8","10","Howard","I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life.","00:14:14,656","00:14:28,034",False
"11307","8","10","Howard","Yeah for you, not for me. I went to space. I'm covered.","00:14:31,139","00:14:35,175",True
"11308","8","10","Bernadette","Dan, could I talk to you for a minute?","00:15:00,234","00:15:03,803",True
"11309","8","10","Bernadette","Just want you to know I didn't mean to be rude about your grandson.","00:15:08,977","00:15:12,012",False
"11310","8","10","Bernadette","No, she's right, and I just want you to know that from now on, I'm gonna be much more sensitive. I don't want anyone walking on eggshells around me.","00:15:24,893","00:15:31,731",False
"11311","8","10","Dan","Oh, well, okay, then, uh, one thing I've been meaning to tell you is that the company is gonna stop paying for our coffee.","00:15:31,733","00:15:39,005",False
"11312","8","10","Penny","Yeah. It comes from the swear jar we put money in when you curse.","00:15:47,015","00:15:50,483",True
"11313","8","10","Penny","That was supposed to be for the whole floor.","00:15:58,939","00:16:00,695",True
"11314","8","10","Dan","Maybe we could get you an espresso machine for your office.","00:16:42,838","00:16:46,706",False
"11315","8","10","Sheldon","I posted the last episode of Fun with Flags hours ago, and not a single person cared enough to comment. All that effort for nothing.","00:17:08,296","00:17:19,139",False
"11316","8","10","Leonard","Mm. I know how you feel. I spent the day throwing out a man's entire career, and all that's left is an old bottle of champagne and a naked lady pen that Raj took when he thought no one was looking.","00:17:19,141","00:17:30,650",True
"11317","8","10","Sheldon","It's not the same thing. I don't think you know how I feel at all.","00:17:30,652","00:17:36,156",False
"11318","8","10","Sheldon","You told me not to call, and I didn't know how else to give you the good news. Fun with Flags is back, and you can be in the next episode.","00:18:43,181","00:18:50,653",False
"11319","8","10","LeVar","Wil Wheaton said, get a gate. I don't know why I didn't get a gate.","00:18:50,655","00:18:53,527",True
"11320","8","10","Sheldon","At least listen to the premise. Since you were born in Germany, I thought we could talk about German flags.","00:18:54,961","00:19:01,900",False
"11321","8","11","Sheldon","You know, speaking of attorneys, if I ever needed a lawyer, I would not hire She-Hulk.","00:00:07,678","00:00:14,950",True
"11322","8","11","Penny","You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon.""","00:00:15,853","00:00:20,289",True
"11323","8","11","Howard","Yeah, she works at a law firm in New York.","00:00:23,294","00:00:25,127",False
